#  E (eV)   dos(E)     Int dos(E) EFermi =    5.902 eV
  -2.990  0.1531E+01  0.1440E+01
  -2.980  0.1284E+01  0.1453E+01
  -2.970  0.9613E+00  0.1462E+01
  -2.960  0.6099E+00  0.1469E+01
  -2.950  0.7787E+00  0.1476E+01
  -2.940  0.7956E+00  0.1484E+01
  -2.930  0.2362E+00  0.1487E+01
  -2.920  0.5563E+00  0.1492E+01
  -2.910  0.7062E+00  0.1499E+01
  -2.900  0.5934E+00  0.1505E+01
  -2.890  0.1099E+01  0.1516E+01
  -2.880  0.1754E+01  0.1534E+01
  -2.870  0.1661E+01  0.1550E+01
  -2.860  0.4887E+00  0.1555E+01
  -2.850  0.2930E-01  0.1556E+01
  -2.840  0.2683E-03  0.1556E+01
  -2.830  0.3425E-06  0.1556E+01
  -2.820  0.4129E-07  0.1556E+01
  -2.810  0.5456E-04  0.1556E+01
  -2.800  0.9771E-02  0.1556E+01
  -2.790  0.2371E+00  0.1558E+01
  -2.780  0.8071E+00  0.1566E+01
  -2.770  0.7564E+00  0.1574E+01
  -2.760  0.7743E+00  0.1581E+01
  -2.750  0.1869E+00  0.1583E+01
  -2.740  0.6319E-02  0.1583E+01
  -2.730  0.1032E-01  0.1583E+01
